"日期","时间","证券代码","证券名称","买/卖","数量","成交价","成交金额","平仓盈亏","交易费用","成交类型"
"2020-02-10","2020-02-10 09:30:00.000","002782.SZ","可立克","买入","100","9.47","947","--","5","普通成交"
"2020-02-07","2020-02-07 09:30:00.000","300743.SZ","天地数码","买入","100","16.98","1698","--","5","普通成交"
"2020-02-07","2020-02-07 09:30:00.000","300106.SZ","西部牧业","卖出","400","5.35","2140","88.14 / 4.3%","7.14","普通成交"
"2020-02-07","2020-02-07 09:30:00.000","002782.SZ","可立克","买入","300","9.45","2835","--","5","普通成交"
"2020-02-06","2020-02-06 09:30:00.000","603696.SH","安记食品","卖出","500","7.56","3780","58.29 / 1.57%","8.78","普通成交"
"2020-02-06","2020-02-06 09:30:00.000","300508.SZ","维宏股份","买入","100","25.23","2523","--","5","普通成交"
"2020-02-06","2020-02-06 09:30:00.000","300106.SZ","西部牧业","卖出","500","5.25","2625","60.17 / 2.35%","7.63","普通成交"
"2020-02-05","2020-02-05 09:30:00.000","603696.SH","安记食品","买入","300","7.15","2145","--","5","普通成交"
"2020-02-05","2020-02-05 09:30:00.000","300743.SZ","天地数码","买入","400","16.15","6460","--","5","普通成交"
"2020-02-05","2020-02-05 09:30:00.000","300736.SZ","百邦科技","买入","600","8.57","5142","--","5","普通成交"
"2020-02-05","2020-02-05 09:30:00.000","300106.SZ","西部牧业","卖出","200","4.95","990","-35.93 / -3.5%","5.99","普通成交"
"2020-02-05","2020-02-05 09:30:00.000","002782.SZ","可立克","买入","400","9.19","3676","--","5","普通成交"
"2020-02-04","2020-02-04 09:30:00.000","603696.SH","安记食品","买入","3000","6.77","20310","--","6.09","普通成交"
"2020-02-04","2020-02-04 09:30:00.000","300743.SZ","天地数码","买入","1200","15.6","18720","--","5.62","普通成交"
"2020-02-04","2020-02-04 09:30:00.000","300736.SZ","百邦科技","买入","2600","8.23","21398","--","6.42","普通成交"
"2020-02-04","2020-02-04 09:30:00.000","300508.SZ","维宏股份","买入","1000","24","24000","--","7.2","普通成交"
"2020-02-04","2020-02-04 09:30:00.000","300106.SZ","西部牧业","买入","4500","4.66","20970","--","6.29","普通成交"
"2020-02-04","2020-02-04 09:30:00.000","002782.SZ","可立克","买入","2300","8.69","19987","--","6","普通成交"
"2020-02-03","2020-02-03 09:30:00.000","603696.SH","安记食品","买入","26600","7.52","200032","--","60.01","普通成交"
"2020-02-03","2020-02-03 09:30:00.000","300743.SZ","天地数码","买入","10400","17.33","180232","--","54.07","普通成交"
"2020-02-03","2020-02-03 09:30:00.000","300736.SZ","百邦科技","买入","23500","9.14","214790","--","64.44","普通成交"
"2020-02-03","2020-02-03 09:30:00.000","300508.SZ","维宏股份","买入","8800","25.74","226512","--","67.95","普通成交"
"2020-02-03","2020-02-03 09:30:00.000","300106.SZ","西部牧业","买入","40600","5.18","210308","--","63.09","普通成交"
"2020-02-03","2020-02-03 09:30:00.000","002782.SZ","可立克","买入","20200","9.65","194930","--","58.48","普通成交"
"2020-01-21","2020-01-21 09:30:00.000","300637.SZ","扬帆新材","卖出","22100","12.84","283764","7682.05 / 2.78%","368.89","普通成交"
"2020-01-21","2020-01-21 09:30:00.000","000801.SZ","四川九洲","卖出","47600","5.44","258944","-6442.98 / -2.43%","336.63","普通成交"
"2020-01-21","2020-01-21 09:30:00.000","300247.SZ","融捷健康","卖出","68600","2.91","199626","1252.16 / 0.63%","259.51","普通成交"
"2020-01-21","2020-01-21 09:30:00.000","600381.SH","青海春天","卖出","42300","5.49","232227","194.42 / 0.08%","301.9","普通成交"
"2020-01-21","2020-01-21 09:30:00.000","600365.SH","通葡股份","卖出","53500","4.19","224165","-10053.33 / -4.29%","291.41","普通成交"
"2020-01-20","2020-01-20 09:30:00.000","300637.SZ","扬帆新材","卖出","200","12.9","2580","81.52 / 3.26%","7.58","普通成交"
"2020-01-20","2020-01-20 09:30:00.000","300247.SZ","融捷健康","买入","700","2.85","1995","--","5","普通成交"
"2020-01-20","2020-01-20 09:30:00.000","002782.SZ","可立克","卖出","15300","11.1","169830","10990.89 / 6.92%","220.78","普通成交"
"2020-01-20","2020-01-20 09:30:00.000","000801.SZ","四川九洲","买入","800","5.39","4312","--","5","普通成交"
"2020-01-17","2020-01-17 09:30:00.000","600381.SH","青海春天","买入","400","5.49","2196","--","5","普通成交"
"2020-01-17","2020-01-17 09:30:00.000","600365.SH","通葡股份","买入","700","4.18","2926","--","5","普通成交"
"2020-01-17","2020-01-17 09:30:00.000","300637.SZ","扬帆新材","卖出","900","12.76","11484","240.84 / 2.14%","16.48","普通成交"
"2020-01-17","2020-01-17 09:30:00.000","300247.SZ","融捷健康","买入","100","2.9","290","--","5","普通成交"
"2020-01-17","2020-01-17 09:30:00.000","000801.SZ","四川九洲","买入","100","5.48","548","--","5","普通成交"
"2020-01-16","2020-01-16 09:30:00.000","600381.SH","青海春天","买入","100","5.53","553","--","5","普通成交"
"2020-01-16","2020-01-16 09:30:00.000","600365.SH","通葡股份","买入","200","4.26","852","--","5","普通成交"
"2020-01-16","2020-01-16 09:30:00.000","300637.SZ","扬帆新材","买入","100","12.21","1221","--","5","普通成交"
"2020-01-16","2020-01-16 09:30:00.000","300247.SZ","融捷健康","卖出","300","2.94","882","14.39 / 1.66%","5.88","普通成交"
"2020-01-16","2020-01-16 09:30:00.000","000801.SZ","四川九洲","卖出","500","5.54","2770","-19.26 / -0.69%","7.77","普通成交"
"2020-01-15","2020-01-15 09:30:00.000","600381.SH","青海春天","买入","1300","5.6","7280","--","5","普通成交"
"2020-01-15","2020-01-15 09:30:00.000","600365.SH","通葡股份","买入","400","4.3","1720","--","5","普通成交"
"2020-01-15","2020-01-15 09:30:00.000","300637.SZ","扬帆新材","卖出","100","12.46","1246","-3.34 / -0.27%","6.25","普通成交"
"2020-01-15","2020-01-15 09:30:00.000","300247.SZ","融捷健康","卖出","700","2.95","2065","40.59 / 2.01%","7.07","普通成交"
"2020-01-15","2020-01-15 09:30:00.000","002782.SZ","可立克","卖出","300","11.4","3420","305.51 / 9.81%","8.42","普通成交"
"2020-01-15","2020-01-15 09:30:00.000","000801.SZ","四川九洲","卖出","400","5.58","2232","0.59 / 0.03%","7.23","普通成交"
"2020-01-14","2020-01-14 09:30:00.000","600381.SH","青海春天","买入","4400","5.64","24816","--","7.44","普通成交"
"2020-01-14","2020-01-14 09:30:00.000","600365.SH","通葡股份","买入","52000","4.38","227760","--","68.33","普通成交"
"2020-01-14","2020-01-14 09:30:00.000","300637.SZ","扬帆新材","买入","17200","12.5","215000","--","64.5","普通成交"
"2020-01-14","2020-01-14 09:30:00.000","300247.SZ","融捷健康","买入","900","2.93","2637","--","5","普通成交"
"2020-01-14","2020-01-14 09:30:00.000","002782.SZ","可立克","卖出","100","11.4","1140","101.84 / 9.81%","6.14","普通成交"
"2020-01-14","2020-01-14 09:30:00.000","000801.SZ","四川九洲","买入","1100","5.53","6083","--","5","普通成交"
"2020-01-14","2020-01-14 09:30:00.000","002820.SZ","桂发祥","卖出","18900","13.18","249102","20529.21 / 8.98%","323.83","普通成交"
"2020-01-14","2020-01-14 09:30:00.000","300582.SZ","英飞特","卖出","18100","12.53","226793","23711.83 / 11.68%","294.83","普通成交"
"2020-01-13","2020-01-13 09:30:00.000","600365.SH","通葡股份","买入","200","4.36","872","--","5","普通成交"
"2020-01-13","2020-01-13 09:30:00.000","300637.SZ","扬帆新材","买入","6000","12.46","74760","--","22.43","普通成交"
"2020-01-13","2020-01-13 09:30:00.000","300582.SZ","英飞特","买入","500","12.31","6155","--","5","普通成交"
"2020-01-13","2020-01-13 09:30:00.000","300247.SZ","融捷健康","卖出","1000","2.98","2980","88.56 / 3.06%","7.98","普通成交"
"2020-01-13","2020-01-13 09:30:00.000","002820.SZ","桂发祥","卖出","1700","13.93","23681","3121.54 / 15.18%","30.79","普通成交"
"2020-01-13","2020-01-13 09:30:00.000","002782.SZ","可立克","卖出","4900","11.23","55027","4156.96 / 8.17%","71.54","普通成交"
"2020-01-13","2020-01-13 09:30:00.000","000801.SZ","四川九洲","买入","500","5.52","2760","--","5","普通成交"
"2020-01-10","2020-01-10 09:30:00.000","600381.SH","青海春天","卖出","400","5.77","2308","123.34 / 5.65%","7.31","普通成交"
"2020-01-10","2020-01-10 09:30:00.000","300247.SZ","融捷健康","买入","500","2.96","1480","--","5","普通成交"
"2020-01-10","2020-01-10 09:30:00.000","002820.SZ","桂发祥","卖出","100","12.49","1249","39.62 / 3.28%","6.25","普通成交"
"2020-01-10","2020-01-10 09:30:00.000","002782.SZ","可立克","买入","100","11.37","1137","--","5","普通成交"
"2020-01-10","2020-01-10 09:30:00.000","000801.SZ","四川九洲","买入","600","5.6","3360","--","5","普通成交"
"2020-01-09","2020-01-09 09:30:00.000","600381.SH","青海春天","卖出","500","5.64","2820","89.18 / 3.27%","7.82","普通成交"
"2020-01-09","2020-01-09 09:30:00.000","300582.SZ","英飞特","卖出","200","12.46","2492","254.26 / 11.36%","7.49","普通成交"
"2020-01-09","2020-01-09 09:30:00.000","002820.SZ","桂发祥","买入","400","12.09","4836","--","5","普通成交"
"2020-01-09","2020-01-09 09:30:00.000","002782.SZ","可立克","卖出","300","11.6","3480","367.03 / 11.79%","8.48","普通成交"
"2020-01-09","2020-01-09 09:30:00.000","000801.SZ","四川九洲","买入","100","5.55","555","--","5","普通成交"
"2020-01-08","2020-01-08 09:30:00.000","300247.SZ","融捷健康","卖出","600","2.93","1758","23.48 / 1.35%","6.76","普通成交"
"2020-01-08","2020-01-08 09:30:00.000","000801.SZ","四川九洲","买入","200","5.52","1104","--","5","普通成交"
"2020-01-07","2020-01-07 09:30:00.000","600381.SH","青海春天","买入","37000","5.46","202020","--","60.61","普通成交"
"2020-01-07","2020-01-07 09:30:00.000","300247.SZ","融捷健康","买入","69000","2.89","199410","--","59.82","普通成交"
"2020-01-07","2020-01-07 09:30:00.000","002820.SZ","桂发祥","买入","20300","12.09","245427","--","73.63","普通成交"
"2020-01-07","2020-01-07 09:30:00.000","002782.SZ","可立克","买入","100","11.16","1116","--","5","普通成交"
"2020-01-07","2020-01-07 09:30:00.000","000801.SZ","四川九洲","买入","43400","5.58","242172","--","72.65","普通成交"
"2020-01-07","2020-01-07 09:30:00.000","603726.SH","朗迪集团","卖出","17500","11.75","205625","11141.67 / 5.73%","267.31","普通成交"
"2020-01-07","2020-01-07 09:30:00.000","000404.SZ","长虹华意","卖出","58300","3.99","232617","5677.89 / 2.5%","302.4","普通成交"
"2020-01-07","2020-01-07 09:30:00.000","603777.SH","来伊份","卖出","18400","13.23","243432","39948.2 / 19.63%","316.46","普通成交"
"2020-01-07","2020-01-07 09:30:00.000","002702.SZ","海欣食品","卖出","47700","4.43","211311","7083.88 / 3.47%","274.7","普通成交"
"2020-01-06","2020-01-06 09:30:00.000","002702.SZ","海欣食品","买入","100","4.33","433","--","5","普通成交"
"2020-01-06","2020-01-06 09:30:00.000","000801.SZ","四川九洲","买入","1700","5.53","9401","--","5","普通成交"
"2020-01-03","2020-01-03 09:30:00.000","603777.SH","来伊份","卖出","800","12.2","9760","912.88 / 10.32%","14.76","普通成交"
"2020-01-03","2020-01-03 09:30:00.000","000404.SZ","长虹华意","买入","800","3.99","3192","--","5","普通成交"
